Date,Open,High,Low,Close,Adj Close,Volume
2012-11-02,32.05,33.15,30.32,31.10,31.10,6838100
2012-11-05,31.19,33.34,30.86,33.30,33.30,570300
2012-11-06,33.40,33.90,32.20,33.30,33.30,462100
2012-11-07,32.55,33.08,32.03,32.45,32.45,111700
2012-11-08,32.03,33.51,32.00,33.08,33.08,200200
2012-11-09,32.52,32.52,31.50,32.13,32.13,335700
2012-11-12,32.13,32.65,31.64,32.24,32.24,237400
2012-11-13,31.90,32.50,31.74,32.41,32.41,161800
2012-11-14,32.75,33.80,32.55,33.39,33.39,215600
2012-11-15,32.70,33.96,32.70,33.63,33.63,242600
2012-11-16,33.82,35.18,33.72,34.45,34.45,183400
2012-11-19,34.80,35.28,34.32,34.57,34.57,141700
2012-11-20,34.70,35.63,34.53,35.08,35.08,70300
2012-11-21,35.45,35.45,34.93,35.12,35.12,61200
2012-11-23,35.40,35.55,35.29,35.49,35.49,80000
2012-11-26,35.50,38.33,35.41,37.99,37.99,469700
2012-11-27,37.50,37.64,35.30,35.78,35.78,613700
2012-11-28,35.75,36.93,35.61,36.90,36.90,156400
2012-11-29,37.00,37.14,36.50,37.00,37.00,71600
2012-11-30,37.00,37.81,36.69,36.90,36.90,88000
2012-12-03,37.40,37.40,36.53,36.74,36.74,117400
2012-12-04,36.36,36.70,35.86,36.70,36.70,179100
2012-12-05,36.30,37.20,35.77,36.00,36.00,111700
2012-12-06,36.25,37.00,35.49,36.72,36.72,223800
2012-12-07,37.20,37.31,36.65,36.74,36.74,200800
2012-12-10,37.16,37.47,36.32,36.50,36.50,327400
2012-12-11,36.70,36.92,35.82,36.06,36.06,158400
2012-12-12,36.44,37.02,35.72,36.69,36.69,311000
2012-12-13,33.50,36.32,33.20,34.90,34.90,1878900
2012-12-14,34.50,35.74,34.45,34.51,34.51,176800
2012-12-17,33.61,34.92,33.61,33.72,33.72,170900
2012-12-18,33.86,33.95,31.72,32.70,32.70,647000
2012-12-19,31.56,33.24,31.56,32.97,32.97,270800
2012-12-20,32.86,32.95,31.68,32.00,32.00,300600
2012-12-21,31.15,31.74,30.92,31.49,31.49,816500
2012-12-24,31.59,32.88,31.36,32.35,32.35,112300
2012-12-26,32.43,32.64,32.10,32.37,32.37,149500
2012-12-27,32.29,32.88,32.19,32.76,32.76,107600
2012-12-28,32.70,34.50,32.60,33.89,33.89,229100
2012-12-31,33.89,34.26,33.50,33.73,33.73,102400
2013-01-02,33.80,34.20,33.14,33.23,33.23,207900
2013-01-03,33.41,34.49,33.23,34.39,34.39,155400
2013-01-04,34.36,34.88,33.68,34.29,34.29,231400
2013-01-07,34.23,35.44,32.92,32.97,32.97,172300
2013-01-08,32.85,33.55,31.94,32.19,32.19,170000
2013-01-09,32.07,33.50,31.93,33.05,33.05,85900
2013-01-10,33.40,33.92,32.51,32.78,32.78,106900
2013-01-11,32.95,33.18,32.45,32.82,32.82,79600
2013-01-14,33.05,33.05,32.25,32.80,32.80,67700
2013-01-15,32.56,33.21,32.24,32.55,32.55,82500
2013-01-16,32.59,32.59,31.60,32.30,32.30,81700
2013-01-17,32.59,34.00,32.36,33.98,33.98,142300
2013-01-18,33.79,35.55,33.59,35.16,35.16,204300
2013-01-22,35.00,36.22,35.00,35.73,35.73,50400
2013-01-23,35.86,36.05,35.20,35.70,35.70,56600
2013-01-24,35.88,36.24,35.53,36.23,36.23,28100
2013-01-25,36.40,36.70,35.77,36.08,36.08,58000
2013-01-28,36.00,36.33,35.75,35.84,35.84,45200
2013-01-29,35.87,36.75,35.76,36.09,36.09,76500
2013-01-30,36.30,36.30,35.75,36.13,36.13,25100
2013-01-31,36.45,36.69,35.34,36.00,36.00,69900
2013-02-01,36.25,36.31,35.33,36.23,36.23,77500
2013-02-04,36.11,36.88,35.88,36.39,36.39,46100
2013-02-05,36.58,39.46,36.43,37.51,37.51,157800
2013-02-06,37.43,39.39,37.43,38.92,38.92,77000
2013-02-07,39.00,39.17,38.56,38.95,38.95,66800
2013-02-08,39.04,39.25,38.85,39.08,39.08,69600
2013-02-11,39.22,39.99,38.57,39.17,39.17,64000
2013-02-12,39.35,39.77,39.26,39.53,39.53,140500
2013-02-13,39.72,39.96,39.38,39.44,39.44,80800
2013-02-14,39.28,39.42,38.56,38.84,38.84,105600
2013-02-15,39.15,39.15,38.09,38.34,38.34,68700
2013-02-19,38.48,39.33,38.32,38.83,38.83,39300
2013-02-20,39.07,39.23,38.01,38.06,38.06,66800
2013-02-21,38.12,38.17,36.33,36.78,36.78,211500
2013-02-22,36.87,37.17,36.34,37.01,37.01,64900
